execution_tier,is_today_action,action_rank,action_type,priority,priority_score,Campaign Name,Ad Group Name,diagnosis_object,diagnosis_level,Spend,Sales,Orders,ACOS,Clicks,data_sufficiency,confidence,operation_risk,estimated_savings,estimated_opportunity,spend_share,materiality_level,priority_reason,downgrade_reason,recommendation_reason
,False,,继续观察,低,0,SP_costco_转化_关键词_手动_出单词_广泛,SP_costco_转化_关键词_手动_出单词_广泛,cutting boards for kitchen,搜索词,2.62,0.0,0.0,inf,2.0,不足,低,中,0,0,0,,,,点击 2 次、花费 $2.62，样本偏少，暂不适合做否定、暂停或大幅降价。
,False,,继续观察,低,0,SP_costco_转化_关键词_手动_出单词_广泛,SP_costco_转化_关键词_手动_出单词_广泛,cutting board composite,搜索词,2.61,0.0,0.0,inf,2.0,不足,低,中,0,0,0,,,,点击 2 次、花费 $2.61，样本偏少，暂不适合做否定、暂停或大幅降价。
,False,,继续观察,低,0,SP_基础款_引流_关键词_手动_cutting board_提降,SP_基础款_引流_关键词_手动_cutting board_仅降,cutting boards,Targeting,2.6,0.0,0.0,inf,3.0,不足,低,中,0,0,0,,,,点击 3 次、花费 $2.60，样本偏少，暂不适合做否定、暂停或大幅降价。；点击 1 次、花费 $1.00，样本偏少，暂不适合做否定、暂停或大幅降价。
,False,,继续观察,低,0,新凹+三件套-auto079,Ad group - 2026-01-27 07:38:32.989,b003ip2pxe,搜索词,2.6,0.0,0.0,inf,2.0,不足,低,中,0,0,0,,,,点击 2 次、花费 $2.60，样本偏少，暂不适合做否定、暂停或大幅降价。
,False,,继续观察,低,0,SP_costco_转化_关键词_手动_出单词_广泛,SP_costco_转化_关键词_手动_出单词_广泛,bamboo cutting boards for kitchen,搜索词,2.6,0.0,0.0,inf,2.0,不足,低,中,0,0,0,,,,点击 2 次、花费 $2.60，样本偏少，暂不适合做否定、暂停或大幅降价。
,False,,继续观察,低,0,SP_基础套装_转化_自动_自动_紧密匹配,自动,knife friendly cutting board,搜索词,2.6,89.99,1.0,0.028892099122124683,2.0,不足,低,中,0,0,0,,,,点击 2 次、花费 $2.60，样本偏少，暂不适合做否定、暂停或大幅降价。
,False,,继续观察,低,0,SP_基础套装_转化_自动_自动_紧密匹配,自动,cutting board for meat,搜索词,2.6,0.0,0.0,inf,1.0,不足,低,中,0,0,0,,,,点击 1 次、花费 $2.60，样本偏少，暂不适合做否定、暂停或大幅降价。
,False,,继续观察,低,0,SP_costco黑_转化_自动_自动_紧密匹配-提降,黑色 自动,wooden cooking utensils,搜索词,2.58,0.0,0.0,inf,2.0,不足,低,中,0,0,0,,,,点击 2 次、花费 $2.58，样本偏少，暂不适合做否定、暂停或大幅降价。
,False,,继续观察,低,0,基础两件套+gori MTXW-Broa+Ph 1-updown-nonAB-sflow,广告组 - 2026-03-07 23:39:33.143,chopping board,Targeting,2.57,0.0,0.0,inf,4.0,不足,低,中,0,0,0,,,,点击 4 次、花费 $2.57，样本偏少，暂不适合做否定、暂停或大幅降价。
,False,,继续观察,低,0,SP_基础款_转化_自动product+ASINTarget2-updown,Ad group - 2026-02-12 15:48:18.643,"asin-expanded=""B0CYSYJQGX""",Targeting,2.55,0.0,0.0,inf,3.0,不足,低,中,0,0,0,,,,点击 3 次、花费 $2.55，样本偏少，暂不适合做否定、暂停或大幅降价。
,False,,继续观察,低,0,SP_基础款_转化_商品_手动_出单ASIN,SP_基础款_转化_商品_手动_出单ASIN,richlite cutting board,搜索词,2.55,0.0,0.0,inf,3.0,不足,低,中,0,0,0,,,,点击 3 次、花费 $2.55，样本偏少，暂不适合做否定、暂停或大幅降价。
,False,,继续观察,低,0,SP_新凹槽款_转化_自动_自动_紧密-提降,广告组 - 2025-05-20 14:11:35.448,bpa free,搜索词,2.54,0.0,0.0,inf,2.0,不足,低,中,0,0,0,,,,点击 2 次、花费 $2.54，样本偏少，暂不适合做否定、暂停或大幅降价。
,False,,继续观察,低,0,SP_costco黑_转化_自动_自动_紧密匹配-提降,黑色 自动,wooden cutting boards for kitchen,搜索词,2.52,0.0,0.0,inf,2.0,不足,低,中,0,0,0,,,,点击 2 次、花费 $2.52，样本偏少，暂不适合做否定、暂停或大幅降价。
,False,,继续观察,低,0,SP_基础款_引流_自动_自动_同类-提降,Ad group - 2026-02-19 21:37:20.376,b00ae04dp4,搜索词,2.51,74.66,1.0,0.0336190731315296,3.0,不足,低,中,0,0,0,,,,点击 3 次、花费 $2.51，样本偏少，暂不适合做否定、暂停或大幅降价。
,False,,继续观察,低,0,SP_基础款_转化_自动_自动_紧密匹配-仅降,基础款_SPAT_ALL_No,bpa free dishwasher safe cutting board,搜索词,2.51,24.29,1.0,0.10333470564018114,2.0,不足,低,中,0,0,0,,,,点击 2 次、花费 $2.51，样本偏少，暂不适合做否定、暂停或大幅降价。
,False,,继续观察,低,0,SP_基础款_转化_关键词_手动_秒杀卡位-精准-提降,Ad group - 2024-06-25 11:35:42.148,meat cutting board,Targeting,2.48,0.0,0.0,inf,2.0,不足,低,中,0,0,0,,,,点击 2 次、花费 $2.48，样本偏少，暂不适合做否定、暂停或大幅降价。
,False,,继续观察,低,0,SP_基础款_转化_关键词_手动_秒杀卡位-精准-提降,Ad group - 2024-06-25 11:35:42.148,meat cutting board,搜索词,2.48,0.0,0.0,inf,2.0,不足,低,中,0,0,0,,,,点击 2 次、花费 $2.48，样本偏少，暂不适合做否定、暂停或大幅降价。
,False,,继续观察,低,0,SP_新凹槽款_转化_商品_手动_出单ASIN,SP_新凹槽款_转化_商品_手动_出单ASIN,wood cutting board,搜索词,2.47,0.0,0.0,inf,2.0,不足,低,中,0,0,0,,,,点击 2 次、花费 $2.47，样本偏少，暂不适合做否定、暂停或大幅降价。
,False,,继续观察,低,0,SP_基础款_转化_关键词_手动_出单词_广泛,SP_基础款_转化_关键词_手动_出单词_广泛,chopping board wood,Targeting,2.46,0.0,0.0,inf,3.0,不足,低,中,0,0,0,,,,点击 3 次、花费 $2.46，样本偏少，暂不适合做否定、暂停或大幅降价。
,False,,继续观察,低,0,SP_基础款_转化_自动product+ASINTarget2-updown,Ad group - 2026-02-12 15:48:18.643,"asin-expanded=""B0DSVH6D2S""",Targeting,2.45,0.0,0.0,inf,3.0,不足,低,中,0,0,0,,,,点击 3 次、花费 $2.45，样本偏少，暂不适合做否定、暂停或大幅降价。
,False,,继续观察,低,0,SP_新凹槽款_转化_关键词_手动_出单词_词组,SP_新凹槽款_转化_关键词_手动_出单词_词组,richlite cutting board,Targeting,2.45,0.0,0.0,inf,2.0,不足,低,中,0,0,0,,,,点击 2 次、花费 $2.45，样本偏少，暂不适合做否定、暂停或大幅降价。
,False,,继续观察,低,0,SP_基础套装_引流_关键词_手动_大词_词组,广告组 - 2025-07-18 18:15:13.946,16.5 in cutting board,搜索词,2.45,0.0,0.0,inf,2.0,不足,低,中,0,0,0,,,,点击 2 次、花费 $2.45，样本偏少，暂不适合做否定、暂停或大幅降价。
,False,,继续观察,低,0,SP_新凹槽款_转化_关键词_手动_出单词_广泛,SP_新凹槽款_转化_关键词_手动_出单词_广泛,cutting board for cooked meat,搜索词,2.45,0.0,0.0,inf,2.0,不足,低,中,0,0,0,,,,点击 2 次、花费 $2.45，样本偏少，暂不适合做否定、暂停或大幅降价。
,False,,继续观察,低,0,SP_基础套装_转化_关键词_手动_出单词_词组,SP_基础套装_转化_关键词_手动_出单词_词组,small cutting board,Targeting,2.44,47.87,1.0,0.05097138082306246,4.0,不足,低,中,0,0,0,,,,点击 4 次、花费 $2.44，样本偏少，暂不适合做否定、暂停或大幅降价。
,False,,继续观察,低,0,SP_基础套装_转化_关键词_手动_出单词_词组,SP_基础套装_转化_关键词_手动_出单词_词组,small cutting board,搜索词,2.44,47.87,1.0,0.05097138082306246,4.0,不足,低,中,0,0,0,,,,点击 4 次、花费 $2.44，样本偏少，暂不适合做否定、暂停或大幅降价。
,False,,继续观察,低,0,SP_新凹槽款_转化_自动_自动_紧密-仅降,广告组 - 2025-05-20 14:11:35.448,bestcook cutting board,搜索词,2.42,0.0,0.0,inf,3.0,不足,低,中,0,0,0,,,,点击 3 次、花费 $2.42，样本偏少，暂不适合做否定、暂停或大幅降价。
,False,,继续观察,低,0,SP_基础款_转化_关键词_手动_出单词_词组,SP_基础款_转化_关键词_手动_出单词_词组,bestcook,Targeting,2.42,34.99,1.0,0.06916261789082595,2.0,不足,低,中,0,0,0,,,,点击 2 次、花费 $2.42，样本偏少，暂不适合做否定、暂停或大幅降价。
,False,,继续观察,低,0,SP_基础款_转化_关键词_手动_出单词_词组,SP_基础款_转化_关键词_手动_出单词_词组,bestcook cutting board,搜索词,2.42,34.99,1.0,0.06916261789082595,2.0,不足,低,中,0,0,0,,,,点击 2 次、花费 $2.42，样本偏少，暂不适合做否定、暂停或大幅降价。
,False,,继续观察,低,0,SP_基础套装_转化_自动_自动_紧密匹配,自动,cutting board wood fiber,搜索词,2.41,0.0,0.0,inf,3.0,不足,低,中,0,0,0,,,,点击 3 次、花费 $2.41，样本偏少，暂不适合做否定、暂停或大幅降价。
,False,,继续观察,低,0,SP_基础款_转化_自动_自动_紧密匹配-仅降,基础款_SPAT_ALL_No,cutting board for meat,搜索词,2.41,0.0,0.0,inf,2.0,不足,低,中,0,0,0,,,,点击 2 次、花费 $2.41，样本偏少，暂不适合做否定、暂停或大幅降价。
,False,,继续观察,低,0,SP_costco_转化_自动_自动_紧密匹配-固定,SP_costco_转化_自动_自动_紧密匹配-固定,cutting boards,搜索词,2.41,0.0,0.0,inf,2.0,不足,低,中,0,0,0,,,,点击 2 次、花费 $2.41，样本偏少，暂不适合做否定、暂停或大幅降价。
,False,,继续观察,低,0,SP_costco_转化_关键词_手动_长尾词-词组,广告组 - 2024-07-17 15:24:56.726,chopping board set,Targeting,2.4000000000000004,0.0,0.0,inf,2.0,不足,低,中,0,0,0,,,,点击 2 次、花费 $2.40，样本偏少，暂不适合做否定、暂停或大幅降价。
,False,,继续观察,低,0,SP_基础套装_转化_关键词_手动_出单词_词组,SP_基础套装_转化_关键词_手动_出单词_词组,wood fibre cutting board,Targeting,2.4,55.99,1.0,0.0428647972852295,3.0,不足,低,中,0,0,0,,,,点击 3 次、花费 $2.40，样本偏少，暂不适合做否定、暂停或大幅降价。
,False,,继续观察,低,0,SP_基础套装_转化_关键词_手动_出单词_精准,SP_基础套装_转化_关键词_手动_出单词_精准,rubber cutting boards,搜索词,2.4,0.0,0.0,inf,2.0,不足,低,中,0,0,0,,,,点击 2 次、花费 $2.40，样本偏少，暂不适合做否定、暂停或大幅降价。
,False,,继续观察,低,0,SP_基础款_转化_自动_自动_紧密匹配-仅降,基础款_SPAT_ALL_No,knife friendly cutting board,搜索词,2.39,0.0,0.0,inf,2.0,不足,低,中,0,0,0,,,,点击 2 次、花费 $2.39，样本偏少，暂不适合做否定、暂停或大幅降价。
,False,,继续观察,低,0,SP_基础款_转化_商品_手动_出单ASIN,SP_基础款_转化_商品_手动_出单ASIN,"asin=""B0CJB3WCHW""",Targeting,2.38,0.0,0.0,inf,2.0,不足,低,中,0,0,0,,,,点击 2 次、花费 $2.38，样本偏少，暂不适合做否定、暂停或大幅降价。
,False,,继续观察,低,0,SP_基础款_转化_商品_手动_出单ASIN,SP_基础款_转化_商品_手动_出单ASIN,b0cjb3wchw,搜索词,2.38,0.0,0.0,inf,2.0,不足,低,中,0,0,0,,,,点击 2 次、花费 $2.38，样本偏少，暂不适合做否定、暂停或大幅降价。
,False,,继续观察,低,0,SP_基础套装_转化_关键词_手动_核心词-词组,广告组 - 2026-01-23 10:20:05.155,dishwasher safe cutting board,Targeting,2.37,89.99,1.0,0.02633625958439827,2.0,不足,低,中,0,0,0,,,,点击 2 次、花费 $2.37，样本偏少，暂不适合做否定、暂停或大幅降价。
,False,,继续观察,低,0,SP_新凹槽款_转化_关键词_手动_出单词_词组,SP_新凹槽款_转化_关键词_手动_出单词_词组,bestcook wood fiber cutting board,搜索词,2.37,0.0,0.0,inf,2.0,不足,低,中,0,0,0,,,,点击 2 次、花费 $2.37，样本偏少，暂不适合做否定、暂停或大幅降价。
,False,,继续观察,低,0,SP_基础套装_转化_自动_自动_紧密匹配,自动,cutting board dishwasher,搜索词,2.37,34.99,1.0,0.06773363818233781,2.0,不足,低,中,0,0,0,,,,点击 2 次、花费 $2.37，样本偏少，暂不适合做否定、暂停或大幅降价。
,False,,继续观察,低,0,SP_新凹槽款_转化_关键词_手动_wood fiber-提降,广告组 - 2025-05-20 14:22:02.869,cutting board,搜索词,2.36,0.0,0.0,inf,4.0,不足,低,中,0,0,0,,,,点击 4 次、花费 $2.36，样本偏少，暂不适合做否定、暂停或大幅降价。
,False,,继续观察,低,0,SP_基础款_引流_自动_自动_同类-提降,Ad group - 2026-02-19 21:37:20.376,non toxic cutting board,搜索词,2.36,0.0,0.0,inf,3.0,不足,低,中,0,0,0,,,,点击 3 次、花费 $2.36，样本偏少，暂不适合做否定、暂停或大幅降价。
,False,,继续观察,低,0,新凹+三件套-auto079,Ad group - 2026-01-27 07:38:32.989,b002b3xzga,搜索词,2.36,0.0,0.0,inf,2.0,不足,低,中,0,0,0,,,,点击 2 次、花费 $2.36，样本偏少，暂不适合做否定、暂停或大幅降价。
,False,,继续观察,低,0,新凹+三件套-auto079,Ad group - 2026-01-27 07:38:32.989,mini chopping board,搜索词,2.36,0.0,0.0,inf,2.0,不足,低,中,0,0,0,,,,点击 2 次、花费 $2.36，样本偏少，暂不适合做否定、暂停或大幅降价。
,False,,继续观察,低,0,新凹+三件套-auto079,Ad group - 2026-01-27 07:38:32.989,small cutting board,搜索词,2.36,0.0,0.0,inf,2.0,不足,低,中,0,0,0,,,,点击 2 次、花费 $2.36，样本偏少，暂不适合做否定、暂停或大幅降价。
,False,,继续观察,低,0,新凹+三件套-auto079,Ad group - 2026-01-27 07:38:32.989,solid wood cutting board,搜索词,2.36,0.0,0.0,inf,2.0,不足,低,中,0,0,0,,,,点击 2 次、花费 $2.36，样本偏少，暂不适合做否定、暂停或大幅降价。
,False,,继续观察,低,0,SP_基础款_引流_自动_自动_同类-提降,Ad group - 2026-02-19 21:37:20.376,b000w4oc80,搜索词,2.35,0.0,0.0,inf,3.0,不足,低,中,0,0,0,,,,点击 3 次、花费 $2.35，样本偏少，暂不适合做否定、暂停或大幅降价。
,False,,继续观察,低,0,SP_新凹槽款_转化_自动_自动_紧密-提降,广告组 - 2025-05-20 14:11:35.448,black cutting boards,搜索词,2.35,0.0,0.0,inf,2.0,不足,低,中,0,0,0,,,,点击 2 次、花费 $2.35，样本偏少，暂不适合做否定、暂停或大幅降价。
,False,,继续观察,低,0,SP_新凹槽款_转化_关键词_手动_出单词_广泛,SP_新凹槽款_转化_关键词_手动_出单词_广泛,large cutting board,搜索词,2.35,0.0,0.0,inf,2.0,不足,低,中,0,0,0,,,,点击 2 次、花费 $2.35，样本偏少，暂不适合做否定、暂停或大幅降价。
,False,,继续观察,低,0,SP_新凹槽款_转化_关键词_手动_出单词_词组,SP_新凹槽款_转化_关键词_手动_出单词_词组,cutting board black,搜索词,2.33,36.99,1.0,0.06298999729656664,2.0,不足,低,中,0,0,0,,,,点击 2 次、花费 $2.33，样本偏少，暂不适合做否定、暂停或大幅降价。
,False,,继续观察,低,0,SP_新凹槽款_引流_关键词_手动_cutting board_提降,广告组 - 2025-09-16 09:30:03.389,black cutting boards for kitchen,搜索词,2.32,0.0,0.0,inf,2.0,不足,低,中,0,0,0,,,,点击 2 次、花费 $2.32，样本偏少，暂不适合做否定、暂停或大幅降价。
,False,,继续观察,低,0,SP_基础款_引流_自动_自动_同类-提降,Ad group - 2026-02-19 21:37:20.376,b003ip2pxe,搜索词,2.31,0.0,0.0,inf,3.0,不足,低,中,0,0,0,,,,点击 3 次、花费 $2.31，样本偏少，暂不适合做否定、暂停或大幅降价。
,False,,继续观察,低,0,SP_新凹槽款_转化_商品_手动_出单ASIN,SP_新凹槽款_转化_商品_手动_出单ASIN,wooden cutting board,搜索词,2.31,0.0,0.0,inf,2.0,不足,低,中,0,0,0,,,,点击 2 次、花费 $2.31，样本偏少，暂不适合做否定、暂停或大幅降价。
,False,,继续观察,低,0,SP_基础套装_引流_关键词_手动_大词_词组,广告组 - 2025-07-18 18:15:13.946,cutting board resin,搜索词,2.3,0.0,0.0,inf,3.0,不足,低,中,0,0,0,,,,点击 3 次、花费 $2.30，样本偏少，暂不适合做否定、暂停或大幅降价。
,False,,继续观察,低,0,新凹+三件套-auto079,Ad group - 2026-01-27 07:38:32.989,hdpe cutting board,搜索词,2.3,0.0,0.0,inf,2.0,不足,低,中,0,0,0,,,,点击 2 次、花费 $2.30，样本偏少，暂不适合做否定、暂停或大幅降价。
,False,,继续观察,低,0,SP_基础套装_转化_关键词_手动_核心词-精准,Ad group - 2026-02-20 00:26:52.335,black cutting board,Targeting,2.28,0.0,0.0,inf,3.0,不足,低,中,0,0,0,,,,点击 3 次、花费 $2.28，样本偏少，暂不适合做否定、暂停或大幅降价。
,False,,继续观察,低,0,SP_基础套装_转化_关键词_手动_核心词-精准,Ad group - 2026-02-20 00:26:52.335,black cutting board,搜索词,2.28,0.0,0.0,inf,3.0,不足,低,中,0,0,0,,,,点击 3 次、花费 $2.28，样本偏少，暂不适合做否定、暂停或大幅降价。
,False,,继续观察,低,0,SP_基础套装_转化_自动_自动_紧密匹配,自动,wood cutting boards for kitchen,搜索词,2.27,0.0,0.0,inf,2.0,不足,低,中,0,0,0,,,,点击 2 次、花费 $2.27，样本偏少，暂不适合做否定、暂停或大幅降价。
,False,,继续观察,低,0,新凹+三件套-auto079,Ad group - 2026-01-27 07:38:32.989,b0c6j641p9,搜索词,2.26,0.0,0.0,inf,2.0,不足,低,中,0,0,0,,,,点击 2 次、花费 $2.26，样本偏少，暂不适合做否定、暂停或大幅降价。
,False,,继续观察,低,0,SP_costco_转化_关键词_手动_出单词_词组,SP_costco_转化_关键词_手动_出单词_词组,plastic free cutting board,Targeting,2.25,0.0,0.0,inf,2.0,不足,低,中,0,0,0,,,,点击 2 次、花费 $2.25，样本偏少，暂不适合做否定、暂停或大幅降价。
,False,,继续观察,低,0,SP_costco_转化_关键词_手动_出单词_精准,SP_costco_转化_关键词_手动_出单词,wood cutting boards for kitchen,Targeting,2.25,0.0,0.0,inf,1.0,不足,低,中,0,0,0,,,,点击 1 次、花费 $2.25，样本偏少，暂不适合做否定、暂停或大幅降价。
,False,,继续观察,低,0,SP_costco_转化_关键词_手动_出单词_精准,SP_costco_转化_关键词_手动_出单词,wood cutting boards for kitchen,搜索词,2.25,0.0,0.0,inf,1.0,不足,低,中,0,0,0,,,,点击 1 次、花费 $2.25，样本偏少，暂不适合做否定、暂停或大幅降价。
,False,,继续观察,低,0,SP_基础套装_引流_关键词_手动_大词_词组,广告组 - 2025-07-18 18:15:13.946,henkel cutting board,搜索词,2.24,0.0,0.0,inf,2.0,不足,低,中,0,0,0,,,,点击 2 次、花费 $2.24，样本偏少，暂不适合做否定、暂停或大幅降价。
,False,,继续观察,低,0,SP_基础套装_引流_关键词_手动_大词_词组,广告组 - 2025-07-18 18:15:13.946,wood fiber cutting board epicurean,搜索词,2.24,0.0,0.0,inf,2.0,不足,低,中,0,0,0,,,,点击 2 次、花费 $2.24，样本偏少，暂不适合做否定、暂停或大幅降价。
,False,,继续观察,低,0,新凹+三件套-auto079,Ad group - 2026-01-27 07:38:32.989,epicurean cutting board,搜索词,2.23,0.0,0.0,inf,2.0,不足,低,中,0,0,0,,,,点击 2 次、花费 $2.23，样本偏少，暂不适合做否定、暂停或大幅降价。
,False,,继续观察,低,0,SP_基础款_转化_自动_自动_紧密匹配-提降,基础款_SPAT_ALL_No,eco friendly cutting board,搜索词,2.2199999999999998,0.0,0.0,inf,2.0,不足,低,中,0,0,0,,,,点击 2 次、花费 $2.22，样本偏少，暂不适合做否定、暂停或大幅降价。
,False,,继续观察,低,0,SP_基础套装_转化_关键词_手动_出单词_词组,SP_基础套装_转化_关键词_手动_出单词_词组,epicurious cutting board,Targeting,2.21,72.66,1.0,0.030415634461877238,2.0,不足,低,中,0,0,0,,,,点击 2 次、花费 $2.21，样本偏少，暂不适合做否定、暂停或大幅降价。
,False,,继续观察,低,0,SP_基础款_转化_关键词_手动_出单词_词组,SP_基础款_转化_关键词_手动_出单词_词组,bamboo cutting boards for kitchen,搜索词,2.21,0.0,0.0,inf,2.0,不足,低,中,0,0,0,,,,点击 2 次、花费 $2.21，样本偏少，暂不适合做否定、暂停或大幅降价。
,False,,继续观察,低,0,SP_基础套装_转化_关键词_手动_出单词_词组,SP_基础套装_转化_关键词_手动_出单词_词组,epicurious cutting board,搜索词,2.21,72.66,1.0,0.030415634461877238,2.0,不足,低,中,0,0,0,,,,点击 2 次、花费 $2.21，样本偏少，暂不适合做否定、暂停或大幅降价。
,False,,继续观察,低,0,SP_基础套装_转化_自动_自动_紧密匹配,自动,cutting board wood,搜索词,2.2,0.0,0.0,inf,2.0,不足,低,中,0,0,0,,,,点击 2 次、花费 $2.20，样本偏少，暂不适合做否定、暂停或大幅降价。
,False,,继续观察,低,0,SP_基础款_转化_自动_自动_紧密匹配-仅降,基础款_SPAT_ALL_No,cutting board wooden fiber,搜索词,2.2,0.0,0.0,inf,2.0,不足,低,中,0,0,0,,,,点击 2 次、花费 $2.20，样本偏少，暂不适合做否定、暂停或大幅降价。
,False,,继续观察,低,0,SP_基础款_转化_自动product+ASINTarget2-updown,Ad group - 2026-02-12 15:48:18.643,"asin-expanded=""B003IP2PXE""",Targeting,2.19,0.0,0.0,inf,3.0,不足,低,中,0,0,0,,,,点击 3 次、花费 $2.19，样本偏少，暂不适合做否定、暂停或大幅降价。
,False,,继续观察,低,0,SP_基础款_转化_自动_自动_紧密匹配-仅降,基础款_SPAT_ALL_No,bread knife and cutting board,搜索词,2.19,0.0,0.0,inf,2.0,不足,低,中,0,0,0,,,,点击 2 次、花费 $2.19，样本偏少，暂不适合做否定、暂停或大幅降价。
,False,,继续观察,低,0,SP_基础套装_转化_自动_自动_紧密匹配-提降,广告组 - 2025-07-18 16:29:48.730,wooden cutting boards,搜索词,2.1799999999999997,0.0,0.0,inf,2.0,不足,低,中,0,0,0,,,,点击 2 次、花费 $2.18，样本偏少，暂不适合做否定、暂停或大幅降价。
,False,,继续观察,低,0,SP_基础套装_引流_关键词_手动_大词_词组,广告组 - 2025-07-18 18:15:13.946,john boos cutting board,搜索词,2.17,0.0,0.0,inf,2.0,不足,低,中,0,0,0,,,,点击 2 次、花费 $2.17，样本偏少，暂不适合做否定、暂停或大幅降价。
,False,,继续观察,低,0,SP_基础套装_转化_自动_自动_紧密匹配,自动,black cutting boards,搜索词,2.16,0.0,0.0,inf,1.0,不足,低,中,0,0,0,,,,点击 1 次、花费 $2.16，样本偏少，暂不适合做否定、暂停或大幅降价。
,False,,继续观察,低,0,SP_新凹槽款_转化_关键词_手动_出单词_词组,SP_新凹槽款_转化_关键词_手动_出单词_词组,cutting board epicurean gourmet series,搜索词,2.14,119.98,2.0,0.017836306051008503,1.0,不足,低,中,0,0,0,,,,点击 1 次、花费 $2.14，样本偏少，暂不适合做否定、暂停或大幅降价。
,False,,继续观察,低,0,SP_新凹槽款_转化_关键词_手动_出单词_词组,SP_新凹槽款_转化_关键词_手动_出单词_词组,large cutting boards,搜索词,2.14,0.0,0.0,inf,1.0,不足,低,中,0,0,0,,,,点击 1 次、花费 $2.14，样本偏少，暂不适合做否定、暂停或大幅降价。
,False,,继续观察,低,0,SP_基础款_转化_商品_手动_出单ASIN,SP_基础款_转化_商品_手动_出单ASIN,"asin=""B0CWRY2HZZ""",Targeting,2.13,0.0,0.0,inf,3.0,不足,低,中,0,0,0,,,,点击 3 次、花费 $2.13，样本偏少，暂不适合做否定、暂停或大幅降价。
,False,,继续观察,低,0,SP_基础款_转化_商品_手动_出单ASIN,SP_基础款_转化_商品_手动_出单ASIN,b0cwry2hzz,搜索词,2.13,0.0,0.0,inf,3.0,不足,低,中,0,0,0,,,,点击 3 次、花费 $2.13，样本偏少，暂不适合做否定、暂停或大幅降价。
,False,,继续观察,低,0,SP_基础套装_转化_关键词_手动_出单词_词组,SP_基础套装_转化_关键词_手动_出单词_词组,epicurean cutting board,搜索词,2.13,0.0,0.0,inf,3.0,不足,低,中,0,0,0,,,,点击 3 次、花费 $2.13，样本偏少，暂不适合做否定、暂停或大幅降价。
,False,,继续观察,低,0,SP_基础套装_转化_自动_自动_紧密匹配-提降,广告组 - 2025-07-18 16:29:48.730,bpa free,搜索词,2.13,0.0,0.0,inf,1.0,不足,低,中,0,0,0,,,,点击 1 次、花费 $2.13，样本偏少，暂不适合做否定、暂停或大幅降价。
,False,,继续观察,低,0,SP_基础套装_转化_自动_自动_紧密匹配-提降,广告组 - 2025-07-18 16:29:48.730,dishwasher chopping board,搜索词,2.13,0.0,0.0,inf,1.0,不足,低,中,0,0,0,,,,点击 1 次、花费 $2.13，样本偏少，暂不适合做否定、暂停或大幅降价。
,False,,继续观察,低,0,SP_新凹槽款_转化_关键词_手动_出单词_词组,SP_新凹槽款_转化_关键词_手动_出单词_词组,large cutting board 20x24,搜索词,2.13,0.0,0.0,inf,1.0,不足,低,中,0,0,0,,,,点击 1 次、花费 $2.13，样本偏少，暂不适合做否定、暂停或大幅降价。
,False,,继续观察,低,0,SP_新凹槽款_转化_商品_手动_出单ASIN,SP_新凹槽款_转化_商品_手动_出单ASIN,"asin=""B0CWRY2HZZ""",Targeting,2.12,31.62,1.0,0.06704617330803289,2.0,不足,低,中,0,0,0,,,,点击 2 次、花费 $2.12，样本偏少，暂不适合做否定、暂停或大幅降价。
,False,,继续观察,低,0,SP_新凹槽款_转化_商品_手动_出单ASIN,SP_新凹槽款_转化_商品_手动_出单ASIN,b0cwry2hzz,搜索词,2.12,31.62,1.0,0.06704617330803289,2.0,不足,低,中,0,0,0,,,,点击 2 次、花费 $2.12，样本偏少，暂不适合做否定、暂停或大幅降价。
,False,,继续观察,低,0,新凹+三件套-auto079,Ad group - 2026-01-27 07:38:32.989,wood fiber cutting board,搜索词,2.12,0.0,0.0,inf,2.0,不足,低,中,0,0,0,,,,点击 2 次、花费 $2.12，样本偏少，暂不适合做否定、暂停或大幅降价。
,False,,继续观察,低,0,SP_基础款_转化_自动product+ASINTarget2-updown,Ad group - 2026-02-12 15:48:18.643,b003ip68ua,搜索词,2.11,0.0,0.0,inf,3.0,不足,低,中,0,0,0,,,,点击 3 次、花费 $2.11，样本偏少，暂不适合做否定、暂停或大幅降价。
,False,,继续观察,低,0,SP_基础款_引流_自动_自动_同类-提降,Ad group - 2026-02-19 21:37:20.376,b0002tu482,搜索词,2.11,41.99,1.0,0.05025005953798523,2.0,不足,低,中,0,0,0,,,,点击 2 次、花费 $2.11，样本偏少，暂不适合做否定、暂停或大幅降价。
,False,,继续观察,低,0,SP_基础款_转化_关键词_手动_秒杀卡位-精准-提降,Ad group - 2024-06-25 11:35:42.148,wooden cutting board,Targeting,2.1,29.99,1.0,0.07002334111370458,2.0,不足,低,中,0,0,0,,,,点击 2 次、花费 $2.10，样本偏少，暂不适合做否定、暂停或大幅降价。
,False,,继续观察,低,0,SP_costco木_引流_自动_自动_紧密匹配-仅降,广告组 - 2024-07-16 16:02:40.949,bestcook cutting boards,搜索词,2.1,0.0,0.0,inf,2.0,不足,低,中,0,0,0,,,,点击 2 次、花费 $2.10，样本偏少，暂不适合做否定、暂停或大幅降价。
,False,,继续观察,低,0,SP_基础套装_转化_关键词_手动_出单词_词组,SP_基础套装_转化_关键词_手动_出单词_词组,wood composite cutting board,搜索词,2.1,0.0,0.0,inf,2.0,不足,低,中,0,0,0,,,,点击 2 次、花费 $2.10，样本偏少，暂不适合做否定、暂停或大幅降价。
